date,open,high,low,close,volume,source
2025-03-11,6438.24,6551.73,6432.76,6551.73,252455216,sohu
2025-03-12,6585.6,6632.39,6564.72,6566.97,281705568,sohu
2025-03-13,6558.42,6570.89,6405.73,6466.85,266825680,sohu
2025-03-14,6463.92,6575.82,6428.22,6571.17,276329984,sohu
2025-03-17,6585.82,6609.89,6557.63,6589.57,252080848,sohu
2025-03-18,6605.04,6642.86,6581.96,6611.93,234726560,sohu
2025-03-19,6590.56,6598.51,6536.72,6564.68,219662992,sohu
2025-03-20,6551.82,6596.27,6528.86,6535.06,231907472,sohu
2025-03-21,6507.95,6531.76,6389.62,6405.61,256205328,sohu
2025-03-24,6403.56,6412.52,6244.87,6360.34,257684576,sohu
2025-03-25,6355.81,6382.19,6289.12,6310.76,231663776,sohu
2025-03-26,6297.33,6371.1,6297.33,6334.91,206679504,sohu
2025-03-27,6315.1,6394.21,6254.89,6328.77,198894688,sohu
2025-03-28,6326.81,6356.8,6261.69,6268.32,196553520,sohu
2025-03-31,6229.56,6259.36,6143.65,6226.65,207382032,sohu
2025-04-01,6242.07,6300.67,6240.2,6259.48,182332208,sohu
2025-04-02,6252.63,6316.64,6251.85,6277.25,159266432,sohu
2025-04-03,6208.29,6299.16,6168.54,6203.26,183699616,sohu
2025-04-07,5811.54,5905.57,5437.45,5496.44,277214816,sohu
2025-04-08,5475.56,5632.64,5426.03,5530.02,309701504,sohu
2025-04-09,5439.18,5688.48,5224.97,5652.33,305724032,sohu
2025-04-10,5766.5,5883.46,5766.41,5784.59,274161856,sohu
2025-04-11,5744.79,5923.14,5743.08,5862.19,222139168,sohu
2025-04-14,5933.99,5979.9,5914.25,5938.53,216581136,sohu
2025-04-15,5938.57,5949.86,5872.29,5914.03,183047840,sohu
2025-04-16,5897.2,5903.12,5758.67,5835.35,190423904,sohu
2025-04-17,5802.29,5898.18,5801.12,5839.56,173196720,sohu
2025-04-18,5833.11,5855.69,5793.79,5831.69,164444608,sohu
2025-04-21,5826.62,5952.72,5802.83,5952.64,192711488,sohu
2025-04-22,5947.15,5974.32,5923.59,5949.31,206457072,sohu
2025-04-23,5971.47,6013.28,5954.03,5984.58,218196160,sohu
2025-04-24,5979.41,5984.37,5897.65,5920.48,199796576,sohu
2025-04-25,5927.32,5982.71,5901.08,5939.5,198087664,sohu
2025-04-28,5933.42,5939.96,5868.87,5877.06,194950880,sohu
2025-04-29,5850.83,5921.56,5836.03,5903.38,186023408,sohu
2025-04-30,5907.19,5972.65,5907.19,5950.12,195458992,sohu
2025-05-06,5993.33,6102.92,5993.33,6102.92,220209616,sohu
2025-05-07,6171.61,6195.14,6063.64,6111.49,233922944,sohu
2025-05-08,6093.56,6167.15,6087.37,6158.08,203915824,sohu
2025-05-09,6153.53,6153.53,6054.93,6082.08,189221296,sohu
2025-05-12,6122.67,6167.46,6110.02,6167.46,196847200,sohu
2025-05-13,6219.45,6220.44,6141.68,6151.01,203274224,sohu
2025-05-14,6144.25,6199.3,6111.11,6160.37,211559072,sohu
2025-05-15,6146.0,6146.0,6055.84,6057.04,190523824,sohu
2025-05-16,6042.22,6098.88,6042.22,6068.12,176394752,sohu
2025-05-19,6073.2,6100.8,6009.95,6095.34,184712992,sohu
2025-05-20,6097.36,6154.95,6078.22,6146.02,192957296,sohu
2025-05-21,6137.1,6141.73,6109.92,6132.18,196550848,sohu
2025-05-22,6113.21,6146.2,6062.59,6066.1,186395728,sohu
2025-05-23,6060.52,6099.23,5989.68,5989.68,184923776,sohu
2025-05-26,5991.86,6038.81,5981.84,6028.79,155988800,sohu
2025-05-27,6019.54,6023.14,5971.35,6008.46,157945760,sohu
2025-05-28,6006.89,6023.82,5972.18,5984.46,159105488,sohu
2025-05-29,5980.86,6091.96,5980.86,6089.58,189376464,sohu
2025-05-30,6075.45,6075.45,6016.89,6026.56,186918672,sohu
2025-06-03,6009.18,6086.62,6008.54,6070.04,191764672,sohu
2025-06-04,6067.83,6124.7,6067.83,6123.17,186955856,sohu
2025-06-05,6125.89,6174.85,6101.85,6167.02,206077904,sohu
2025-06-06,6164.41,6169.57,6137.56,6152.84,178339568,sohu
2025-06-09,6161.14,6226.38,6158.9,6218.96,193283632,sohu
2025-06-10,6220.04,6220.04,6098.09,6161.69,220060480,sohu
2025-06-11,6162.16,6221.2,6162.16,6186.51,197643568,sohu
